Unnamed: 0,player,position,position_id,date,team,opp,score,fpts,min,starts
19,Martin Montoya,"D,M",3.0,Oct 19,BHA,@AVL,L 1-2,6.75,70,1
20,Martin Montoya,"D,M",3.0,Oct 5,BHA,TOT,W 3-0,13.8,90,1
21,Martin Montoya,"D,M",3.0,Sep 28,BHA,@CHE,L 0-2,10.9,90,1
22,Martin Montoya,"D,M",3.0,Sep 21,BHA,@NEW,T 0-0,14.35,90,1
23,Martin Montoya,"D,M",3.0,Aug 31,BHA,@MCI,L 0-4,6.9,90,1
24,Martin Montoya,"D,M",3.0,Aug 24,BHA,SOU,L 0-2,7.15,90,1
25,Martin Montoya,"D,M",3.0,Aug 17,BHA,WHU,T 1-1,7.5,90,1
26,Martin Montoya,"D,M",3.0,Aug 10,BHA,@WAT,W 3-0,15.1,90,1
0,Dale Stephens,M,4.0,Jul 26,BHA,@BUR,W 2-1,8.25,90,1
1,Dale Stephens,M,4.0,Jul 20,BHA,NEW,T 0-0,7.8,90,1
2,Dale Stephens,M,4.0,Jul 16,BHA,@SOU,T 1-1,9.45,90,1
3,Dale Stephens,M,4.0,Jul 11,BHA,MCI,L 0-5,7.5,31,0
4,Dale Stephens,M,4.0,Jul 8,BHA,LIV,L 1-3,9.6,90,1
5,Dale Stephens,M,4.0,Jul 4,BHA,@NOR,W 1-0,1.75,11,0
6,Dale Stephens,M,4.0,Jun 30,BHA,MUN,L 0-3,6.6,90,1
7,Dale Stephens,M,4.0,Jun 23,BHA,@LEI,T 0-0,10.95,90,1
8,Dale Stephens,M,4.0,Jun 20,BHA,ARS,W 2-1,2.0,3,0
9,Dale Stephens,M,4.0,Mar 7,BHA,@WOL,T 0-0,0.85,1,0
10,Dale Stephens,M,4.0,Feb 1,BHA,@WHU,T 3-3,9.6,90,1
11,Dale Stephens,M,4.0,Jan 21,BHA,@BOU,L 1-3,10.6,90,1
12,Dale Stephens,M,4.0,Jan 18,BHA,AVL,T 1-1,11.6,90,1
13,Dale Stephens,M,4.0,Jan 11,BHA,@EVE,L 0-1,7.6,72,1
14,Dale Stephens,M,4.0,Dec 28,BHA,BOU,W 2-0,4.25,6,0
15,Dale Stephens,M,4.0,Dec 26,BHA,@TOT,L 1-2,11.85,90,1
16,Dale Stephens,M,4.0,Dec 21,BHA,SHU,L 0-1,8.25,90,1
17,Dale Stephens,M,4.0,Dec 8,BHA,WOL,T 2-2,18.1,90,1
18,Dale Stephens,M,4.0,Dec 5,BHA,@ARS,W 2-1,9.65,90,1
19,Dale Stephens,M,4.0,Nov 30,BHA,@LIV,L 1-2,9.0,90,1
20,Dale Stephens,M,4.0,Nov 23,BHA,LEI,L 0-2,1.35,77,1
21,Dale Stephens,M,4.0,Nov 10,BHA,@MUN,L 1-3,7.95,90,1
22,Dale Stephens,M,4.0,Nov 2,BHA,NOR,W 2-0,10.0,90,1
23,Dale Stephens,M,4.0,Oct 26,BHA,EVE,W 3-2,12.6,90,1
24,Dale Stephens,M,4.0,Oct 19,BHA,@AVL,L 1-2,11.35,90,1
25,Dale Stephens,M,4.0,Oct 5,BHA,TOT,W 3-0,8.75,89,1
26,Dale Stephens,M,4.0,Sep 28,BHA,@CHE,L 0-2,10.8,90,1
27,Dale Stephens,M,4.0,Sep 21,BHA,@NEW,T 0-0,10.7,90,1
28,Dale Stephens,M,4.0,Sep 14,BHA,BUR,T 1-1,10.45,90,1
29,Dale Stephens,M,4.0,Aug 31,BHA,@MCI,L 0-4,6.85,90,1
30,Dale Stephens,M,4.0,Aug 24,BHA,SOU,L 0-2,8.5,78,1
31,Dale Stephens,M,4.0,Aug 17,BHA,WHU,T 1-1,9.65,90,1
32,Dale Stephens,M,4.0,Aug 10,BHA,@WAT,W 3-0,9.7,90,1
0,Davy Propper,M,4.0,Jul 26,BHA,@BUR,W 2-1,0.95,17,0
1,Davy Propper,M,4.0,Jul 20,BHA,NEW,T 0-0,2.25,17,0
2,Davy Propper,M,4.0,Jul 16,BHA,@SOU,T 1-1,4.0,68,1
3,Davy Propper,M,4.0,Jul 11,BHA,MCI,L 0-5,8.25,59,1
4,Davy Propper,M,4.0,Jul 8,BHA,LIV,L 1-3,8.35,71,1
5,Davy Propper,M,4.0,Jul 4,BHA,@NOR,W 1-0,7.1,90,1
6,Davy Propper,M,4.0,Jun 30,BHA,MUN,L 0-3,3.75,45,1
7,Davy Propper,M,4.0,Jun 23,BHA,@LEI,T 0-0,2.85,32,0
8,Davy Propper,M,4.0,Jun 20,BHA,ARS,W 2-1,6.6,90,1
9,Davy Propper,M,4.0,Mar 7,BHA,@WOL,T 0-0,9.45,90,1
10,Davy Propper,M,4.0,Feb 29,BHA,CRY,L 0-1,12.35,90,1
11,Davy Propper,M,4.0,Feb 22,BHA,@SHU,T 1-1,12.75,90,1
12,Davy Propper,M,4.0,Feb 8,BHA,WAT,T 1-1,10.75,90,1
13,Davy Propper,M,4.0,Feb 1,BHA,@WHU,T 3-3,16.75,90,1
14,Davy Propper,M,4.0,Jan 21,BHA,@BOU,L 1-3,12.25,90,1
15,Davy Propper,M,4.0,Jan 18,BHA,AVL,T 1-1,7.1,90,1
16,Davy Propper,M,4.0,Jan 11,BHA,@EVE,L 0-1,7.6,90,1
17,Davy Propper,M,4.0,Jan 1,BHA,CHE,T 1-1,9.25,90,1
18,Davy Propper,M,4.0,Dec 28,BHA,BOU,W 2-0,10.95,90,1
19,Davy Propper,M,4.0,Dec 21,BHA,SHU,L 0-1,7.25,90,1
20,Davy Propper,M,4.0,Dec 16,BHA,@CRY,T 1-1,8.95,90,1
21,Davy Propper,M,4.0,Dec 8,BHA,WOL,T 2-2,15.25,90,1
22,Davy Propper,M,4.0,Dec 5,BHA,@ARS,W 2-1,7.6,90,1
23,Davy Propper,M,4.0,Nov 30,BHA,@LIV,L 1-2,14.85,90,1
24,Davy Propper,M,4.0,Nov 23,BHA,LEI,L 0-2,7.6,90,1
25,Davy Propper,M,4.0,Nov 10,BHA,@MUN,L 1-3,6.35,90,1
26,Davy Propper,M,4.0,Nov 2,BHA,NOR,W 2-0,16.1,90,1
27,Davy Propper,M,4.0,Oct 26,BHA,EVE,W 3-2,9.25,90,1
28,Davy Propper,M,4.0,Oct 19,BHA,@AVL,L 1-2,13.15,90,1
29,Davy Propper,M,4.0,Sep 21,BHA,@NEW,T 0-0,9.6,90,1
30,Davy Propper,M,4.0,Sep 14,BHA,BUR,T 1-1,11.25,90,1
31,Davy Propper,M,4.0,Aug 31,BHA,@MCI,L 0-4,8.0,90,1
32,Davy Propper,M,4.0,Aug 24,BHA,SOU,L 0-2,9.85,90,1
33,Davy Propper,M,4.0,Aug 17,BHA,WHU,T 1-1,10.85,90,1
34,Davy Propper,M,4.0,Aug 10,BHA,@WAT,W 3-0,16.2,90,1
0,Alexis Mac Allister,M,4.0,Jul 26,BHA,@BUR,W 2-1,3.75,74,1
1,Alexis Mac Allister,M,4.0,Jul 20,BHA,NEW,T 0-0,1.25,32,0
2,Alexis Mac Allister,M,4.0,Jul 16,BHA,@SOU,T 1-1,2.75,14,0
3,Alexis Mac Allister,M,4.0,Jul 8,BHA,LIV,L 1-3,4.85,71,1
4,Alexis Mac Allister,M,4.0,Jul 4,BHA,@NOR,W 1-0,2.25,11,0
5,Alexis Mac Allister,M,4.0,Jun 30,BHA,MUN,L 0-3,7.0,81,1
6,Alexis Mac Allister,M,4.0,Jun 23,BHA,@LEI,T 0-0,6.25,58,1
7,Alexis Mac Allister,M,4.0,Jun 20,BHA,ARS,W 2-1,1.5,1,0
8,Alexis Mac Allister,M,4.0,Mar 7,BHA,@WOL,T 0-0,1.0,10,0
0,Yves Bissouma,"M,F",5.0,Jul 26,BHA,@BUR,W 2-1,13.55,73,1
1,Yves Bissouma,"M,F",5.0,Jul 20,BHA,NEW,T 0-0,9.25,73,1
2,Yves Bissouma,"M,F",5.0,Jul 16,BHA,@SOU,T 1-1,1.35,22,0
3,Yves Bissouma,"M,F",5.0,Jul 11,BHA,MCI,L 0-5,6.35,90,1
4,Yves Bissouma,"M,F",5.0,Jul 8,BHA,LIV,L 1-3,6.85,19,0
5,Yves Bissouma,"M,F",5.0,Jul 4,BHA,@NOR,W 1-0,9.6,79,1
6,Yves Bissouma,"M,F",5.0,Jun 30,BHA,MUN,L 0-3,16.75,90,1
7,Yves Bissouma,"M,F",5.0,Jun 23,BHA,@LEI,T 0-0,8.7,58,1
8,Yves Bissouma,"M,F",5.0,Jun 20,BHA,ARS,W 2-1,11.6,89,1
9,Yves Bissouma,"M,F",5.0,Mar 7,BHA,@WOL,T 0-0,18.45,90,1
10,Yves Bissouma,"M,F",5.0,Feb 29,BHA,CRY,L 0-1,9.85,82,1
11,Yves Bissouma,"M,F",5.0,Feb 22,BHA,@SHU,T 1-1,7.9,90,1
12,Yves Bissouma,"M,F",5.0,Jan 1,BHA,CHE,T 1-1,2.25,45,1
13,Yves Bissouma,"M,F",5.0,Dec 28,BHA,BOU,W 2-0,15.8,89,1
14,Yves Bissouma,"M,F",5.0,Dec 26,BHA,@TOT,L 1-2,3.75,7,0
15,Yves Bissouma,"M,F",5.0,Dec 21,BHA,SHU,L 0-1,3.0,34,0
16,Yves Bissouma,"M,F",5.0,Dec 16,BHA,@CRY,T 1-1,11.75,85,1
17,Yves Bissouma,"M,F",5.0,Nov 30,BHA,@LIV,L 1-2,5.75,69,1
18,Yves Bissouma,"M,F",5.0,Nov 23,BHA,LEI,L 0-2,1.0,13,0
19,Yves Bissouma,"M,F",5.0,Oct 5,BHA,TOT,W 3-0,2.25,10,0
20,Yves Bissouma,"M,F",5.0,Sep 28,BHA,@CHE,L 0-2,4.85,45,1
21,Yves Bissouma,"M,F",5.0,Sep 21,BHA,@NEW,T 0-0,2.75,8,0
0,Steven Alzate,"M,F",5.0,Feb 29,BHA,CRY,L 0-1,7.75,8,0
1,Steven Alzate,"M,F",5.0,Feb 8,BHA,WAT,T 1-1,1.0,29,0
2,Steven Alzate,"M,F",5.0,Jan 21,BHA,@BOU,L 1-3,9.45,90,1
3,Steven Alzate,"M,F",5.0,Jan 18,BHA,AVL,T 1-1,7.25,90,1
4,Steven Alzate,"M,F",5.0,Jan 11,BHA,@EVE,L 0-1,4.5,28,0
5,Steven Alzate,"M,F",5.0,Jan 1,BHA,CHE,T 1-1,9.45,90,1
6,Steven Alzate,"M,F",5.0,Dec 28,BHA,BOU,W 2-0,3.1,6,0
7,Steven Alzate,"M,F",5.0,Dec 26,BHA,@TOT,L 1-2,11.7,90,1
8,Steven Alzate,"M,F",5.0,Dec 16,BHA,@CRY,T 1-1,1.5,6,0
9,Steven Alzate,"M,F",5.0,Dec 8,BHA,WOL,T 2-2,9.6,90,1
10,Steven Alzate,"M,F",5.0,Dec 5,BHA,@ARS,W 2-1,7.7,88,1
11,Steven Alzate,"M,F",5.0,Nov 30,BHA,@LIV,L 1-2,4.5,21,0
12,Steven Alzate,"M,F",5.0,Nov 10,BHA,@MUN,L 1-3,12.85,90,1
13,Steven Alzate,"M,F",5.0,Nov 2,BHA,NOR,W 2-0,14.5,90,1
14,Steven Alzate,"M,F",5.0,Oct 26,BHA,EVE,W 3-2,10.5,90,1
15,Steven Alzate,"M,F",5.0,Oct 19,BHA,@AVL,L 1-2,2.5,9,0
16,Steven Alzate,"M,F",5.0,Oct 5,BHA,TOT,W 3-0,7.5,88,1
17,Steven Alzate,"M,F",5.0,Sep 28,BHA,@CHE,L 0-2,5.6,90,1
18,Steven Alzate,"M,F",5.0,Sep 21,BHA,@NEW,T 0-0,7.0,90,1
0,Solly March,"M,F",5.0,Jul 26,BHA,@BUR,W 2-1,3.5,73,1
1,Solly March,"M,F",5.0,Jul 20,BHA,NEW,T 0-0,2.75,32,0
2,Solly March,"M,F",5.0,Jul 16,BHA,@SOU,T 1-1,7.2,76,1
3,Solly March,"M,F",5.0,Jun 30,BHA,MUN,L 0-3,1.25,3,0
4,Solly March,"M,F",5.0,Jun 23,BHA,@LEI,T 0-0,3.75,32,0
5,Solly March,"M,F",5.0,Jun 20,BHA,ARS,W 2-1,3.5,45,0
6,Solly March,"M,F",5.0,Mar 7,BHA,@WOL,T 0-0,9.75,80,1
7,Solly March,"M,F",5.0,Feb 29,BHA,CRY,L 0-1,6.75,66,1
8,Solly March,"M,F",5.0,Feb 8,BHA,WAT,T 1-1,10.25,90,1
9,Solly March,"M,F",5.0,Feb 1,BHA,@WHU,T 3-3,6.5,18,0
10,Solly March,"M,F",5.0,Jan 21,BHA,@BOU,L 1-3,3.6,30,0
11,Solly March,"M,F",5.0,Nov 23,BHA,LEI,L 0-2,5.75,83,1
12,Solly March,"M,F",5.0,Nov 10,BHA,@MUN,L 1-3,3.1,45,0
13,Solly March,"M,F",5.0,Oct 19,BHA,@AVL,L 1-2,3.1,45,0
14,Solly March,"M,F",5.0,Sep 14,BHA,BUR,T 1-1,20.7,89,1
15,Solly March,"M,F",5.0,Aug 31,BHA,@MCI,L 0-4,5.25,90,1
16,Solly March,"M,F",5.0,Aug 24,BHA,SOU,L 0-2,11.6,68,1
17,Solly March,"M,F",5.0,Aug 17,BHA,WHU,T 1-1,11.7,90,1
18,Solly March,"M,F",5.0,Aug 10,BHA,@WAT,W 3-0,10.25,89,1
0,Pascal Gross,"M,F",5.0,Jul 20,BHA,NEW,T 0-0,3.75,58,1
1,Pascal Gross,"M,F",5.0,Jul 16,BHA,@SOU,T 1-1,0.75,14,0
2,Pascal Gross,"M,F",5.0,Jul 11,BHA,MCI,L 0-5,8.75,78,1
3,Pascal Gross,"M,F",5.0,Jul 8,BHA,LIV,L 1-3,5.85,71,1
4,Pascal Gross,"M,F",5.0,Jul 4,BHA,@NOR,W 1-0,1.75,18,0
5,Pascal Gross,"M,F",5.0,Jun 20,BHA,ARS,W 2-1,9.95,71,1
6,Pascal Gross,"M,F",5.0,Feb 8,BHA,WAT,T 1-1,2.0,61,1
7,Pascal Gross,"M,F",5.0,Feb 1,BHA,@WHU,T 3-3,19.5,90,1
8,Pascal Gross,"M,F",5.0,Jan 21,BHA,@BOU,L 1-3,2.0,60,1
9,Pascal Gross,"M,F",5.0,Jan 18,BHA,AVL,T 1-1,3.0,9,0
10,Pascal Gross,"M,F",5.0,Jan 11,BHA,@EVE,L 0-1,5.25,28,0
11,Pascal Gross,"M,F",5.0,Dec 26,BHA,@TOT,L 1-2,17.0,90,1
12,Pascal Gross,"M,F",5.0,Dec 21,BHA,SHU,L 0-1,2.0,45,1
13,Pascal Gross,"M,F",5.0,Dec 16,BHA,@CRY,T 1-1,17.5,89,1
14,Pascal Gross,"M,F",5.0,Dec 8,BHA,WOL,T 2-2,6.85,68,1
15,Pascal Gross,"M,F",5.0,Dec 5,BHA,@ARS,W 2-1,5.5,80,1
16,Pascal Gross,"M,F",5.0,Nov 30,BHA,@LIV,L 1-2,8.35,90,1
17,Pascal Gross,"M,F",5.0,Nov 10,BHA,@MUN,L 1-3,9.75,31,0
18,Pascal Gross,"M,F",5.0,Nov 2,BHA,NOR,W 2-0,7.75,59,1
19,Pascal Gross,"M,F",5.0,Oct 26,BHA,EVE,W 3-2,11.75,66,1
20,Pascal Gross,"M,F",5.0,Oct 19,BHA,@AVL,L 1-2,23.25,90,1
21,Pascal Gross,"M,F",5.0,Oct 5,BHA,TOT,W 3-0,12.25,90,1
22,Pascal Gross,"M,F",5.0,Sep 28,BHA,@CHE,L 0-2,7.1,90,1
23,Pascal Gross,"M,F",5.0,Sep 21,BHA,@NEW,T 0-0,6.5,81,1
24,Pascal Gross,"M,F",5.0,Sep 14,BHA,BUR,T 1-1,13.25,90,1
25,Pascal Gross,"M,F",5.0,Aug 31,BHA,@MCI,L 0-4,1.25,16,0
26,Pascal Gross,"M,F",5.0,Aug 24,BHA,SOU,L 0-2,3.5,12,0
27,Pascal Gross,"M,F",5.0,Aug 17,BHA,WHU,T 1-1,11.0,67,1
28,Pascal Gross,"M,F",5.0,Aug 10,BHA,@WAT,W 3-0,9.1,90,1
0,Aaron Mooy,"M,F",5.0,Jul 26,BHA,@BUR,W 2-1,2.45,16,0
1,Aaron Mooy,"M,F",5.0,Jul 20,BHA,NEW,T 0-0,4.25,58,1
2,Aaron Mooy,"M,F",5.0,Jul 16,BHA,@SOU,T 1-1,3.5,31,0
3,Aaron Mooy,"M,F",5.0,Jul 11,BHA,MCI,L 0-5,5.35,90,1
4,Aaron Mooy,"M,F",5.0,Jul 8,BHA,LIV,L 1-3,2.45,19,0
5,Aaron Mooy,"M,F",5.0,Jul 4,BHA,@NOR,W 1-0,20.85,72,1
6,Aaron Mooy,"M,F",5.0,Jun 30,BHA,MUN,L 0-3,1.25,9,0
7,Aaron Mooy,"M,F",5.0,Jun 23,BHA,@LEI,T 0-0,10.85,90,1
8,Aaron Mooy,"M,F",5.0,Jun 20,BHA,ARS,W 2-1,6.2,45,1
9,Aaron Mooy,"M,F",5.0,Mar 7,BHA,@WOL,T 0-0,13.6,89,1
10,Aaron Mooy,"M,F",5.0,Feb 29,BHA,CRY,L 0-1,11.85,90,1
11,Aaron Mooy,"M,F",5.0,Feb 22,BHA,@SHU,T 1-1,5.45,90,1
12,Aaron Mooy,"M,F",5.0,Feb 8,BHA,WAT,T 1-1,8.0,90,1
13,Aaron Mooy,"M,F",5.0,Feb 1,BHA,@WHU,T 3-3,4.1,72,1
14,Aaron Mooy,"M,F",5.0,Jan 21,BHA,@BOU,L 1-3,22.9,90,1
15,Aaron Mooy,"M,F",5.0,Jan 18,BHA,AVL,T 1-1,6.25,81,1
16,Aaron Mooy,"M,F",5.0,Jan 1,BHA,CHE,T 1-1,8.0,68,1
17,Aaron Mooy,"M,F",5.0,Dec 28,BHA,BOU,W 2-0,23.0,84,1
18,Aaron Mooy,"M,F",5.0,Dec 26,BHA,@TOT,L 1-2,9.1,90,1
19,Aaron Mooy,"M,F",5.0,Dec 21,BHA,SHU,L 0-1,9.5,90,1
20,Aaron Mooy,"M,F",5.0,Dec 16,BHA,@CRY,T 1-1,8.0,90,1
21,Aaron Mooy,"M,F",5.0,Dec 8,BHA,WOL,T 2-2,5.0,90,1
22,Aaron Mooy,"M,F",5.0,Dec 5,BHA,@ARS,W 2-1,22.15,90,1
23,Aaron Mooy,"M,F",5.0,Nov 30,BHA,@LIV,L 1-2,10.75,90,1
24,Aaron Mooy,"M,F",5.0,Nov 23,BHA,LEI,L 0-2,8.45,90,1
25,Aaron Mooy,"M,F",5.0,Oct 19,BHA,@AVL,L 1-2,-1.0,35,1
26,Aaron Mooy,"M,F",5.0,Oct 5,BHA,TOT,W 3-0,16.75,90,1
27,Aaron Mooy,"M,F",5.0,Sep 28,BHA,@CHE,L 0-2,8.2,65,1
28,Aaron Mooy,"M,F",5.0,Sep 21,BHA,@NEW,T 0-0,9.0,70,1
29,Aaron Mooy,"M,F",5.0,Sep 14,BHA,BUR,T 1-1,2.5,10,0
30,Aaron Mooy,"M,F",5.0,Aug 17,BHA,WHU,T 1-1,1.0,5,0
0,Leandro Trossard,"M,F",5.0,Jul 20,BHA,NEW,T 0-0,8.35,90,1
1,Leandro Trossard,"M,F",5.0,Jul 16,BHA,@SOU,T 1-1,7.75,76,1
2,Leandro Trossard,"M,F",5.0,Jul 11,BHA,MCI,L 0-5,4.25,70,1
3,Leandro Trossard,"M,F",5.0,Jul 8,BHA,LIV,L 1-3,18.5,90,1
4,Leandro Trossard,"M,F",5.0,Jul 4,BHA,@NOR,W 1-0,17.25,79,1
5,Leandro Trossard,"M,F",5.0,Jun 30,BHA,MUN,L 0-3,4.25,45,0
6,Leandro Trossard,"M,F",5.0,Jun 23,BHA,@LEI,T 0-0,1.25,33,0
7,Leandro Trossard,"M,F",5.0,Jun 20,BHA,ARS,W 2-1,4.5,87,1
8,Leandro Trossard,"M,F",5.0,Mar 7,BHA,@WOL,T 0-0,7.85,82,1
9,Leandro Trossard,"M,F",5.0,Feb 29,BHA,CRY,L 0-1,5.25,90,1
10,Leandro Trossard,"M,F",5.0,Feb 22,BHA,@SHU,T 1-1,0.75,15,0
11,Leandro Trossard,"M,F",5.0,Feb 8,BHA,WAT,T 1-1,10.0,90,1
12,Leandro Trossard,"M,F",5.0,Feb 1,BHA,@WHU,T 3-3,10.75,90,1
13,Leandro Trossard,"M,F",5.0,Jan 21,BHA,@BOU,L 1-3,2.0,30,0
14,Leandro Trossard,"M,F",5.0,Jan 18,BHA,AVL,T 1-1,19.1,81,1
15,Leandro Trossard,"M,F",5.0,Jan 11,BHA,@EVE,L 0-1,10.45,90,1
16,Leandro Trossard,"M,F",5.0,Jan 1,BHA,CHE,T 1-1,11.75,90,1
17,Leandro Trossard,"M,F",5.0,Dec 28,BHA,BOU,W 2-0,19.25,90,1
18,Leandro Trossard,"M,F",5.0,Dec 26,BHA,@TOT,L 1-2,2.25,14,0
19,Leandro Trossard,"M,F",5.0,Dec 21,BHA,SHU,L 0-1,2.0,45,1
20,Leandro Trossard,"M,F",5.0,Dec 16,BHA,@CRY,T 1-1,8.6,84,1
21,Leandro Trossard,"M,F",5.0,Dec 8,BHA,WOL,T 2-2,13.25,68,1
22,Leandro Trossard,"M,F",5.0,Dec 5,BHA,@ARS,W 2-1,1.25,10,0
23,Leandro Trossard,"M,F",5.0,Nov 30,BHA,@LIV,L 1-2,8.0,21,0
24,Leandro Trossard,"M,F",5.0,Nov 23,BHA,LEI,L 0-2,6.75,90,1
25,Leandro Trossard,"M,F",5.0,Nov 10,BHA,@MUN,L 1-3,8.0,59,1
26,Leandro Trossard,"M,F",5.0,Nov 2,BHA,NOR,W 2-0,22.25,31,0
27,Leandro Trossard,"M,F",5.0,Oct 26,BHA,EVE,W 3-2,7.75,24,0
28,Leandro Trossard,"M,F",5.0,Aug 31,BHA,@MCI,L 0-4,7.0,74,1
29,Leandro Trossard,"M,F",5.0,Aug 24,BHA,SOU,L 0-2,13.5,90,1
30,Leandro Trossard,"M,F",5.0,Aug 17,BHA,WHU,T 1-1,14.0,85,1
0,Jurgan Locadia,F,6.0,Aug 24,BHA,SOU,L 0-2,0.5,22,0
1,Jurgan Locadia,F,6.0,Aug 10,BHA,@WAT,W 3-0,5.75,64,1
0,Florin Andone,F,6.0,Aug 24,BHA,SOU,L 0-2,-2.5,30,1
1,Florin Andone,F,6.0,Aug 17,BHA,WHU,T 1-1,2.6,16,0
2,Florin Andone,F,6.0,Aug 10,BHA,@WAT,W 3-0,12.5,26,0
0,Neal Maupay,F,6.0,Jul 26,BHA,@BUR,W 2-1,10.85,89,1
1,Neal Maupay,F,6.0,Jul 20,BHA,NEW,T 0-0,4.5,73,1
2,Neal Maupay,F,6.0,Jul 16,BHA,@SOU,T 1-1,17.5,90,1
3,Neal Maupay,F,6.0,Jul 11,BHA,MCI,L 0-5,1.75,31,0
4,Neal Maupay,F,6.0,Jul 8,BHA,LIV,L 1-3,6.1,90,1
5,Neal Maupay,F,6.0,Jul 4,BHA,@NOR,W 1-0,4.0,90,1
6,Neal Maupay,F,6.0,Jun 30,BHA,MUN,L 0-3,4.0,45,0
7,Neal Maupay,F,6.0,Jun 23,BHA,@LEI,T 0-0,2.5,57,1
8,Neal Maupay,F,6.0,Jun 20,BHA,ARS,W 2-1,16.25,90,1
9,Neal Maupay,F,6.0,Mar 7,BHA,@WOL,T 0-0,3.75,90,1
10,Neal Maupay,F,6.0,Feb 29,BHA,CRY,L 0-1,11.5,90,1
11,Neal Maupay,F,6.0,Feb 22,BHA,@SHU,T 1-1,12.6,89,1
12,Neal Maupay,F,6.0,Feb 8,BHA,WAT,T 1-1,4.0,33,0
13,Neal Maupay,F,6.0,Jan 21,BHA,@BOU,L 1-3,11.75,90,1
14,Neal Maupay,F,6.0,Jan 18,BHA,AVL,T 1-1,10.5,90,1
15,Neal Maupay,F,6.0,Jan 11,BHA,@EVE,L 0-1,4.25,90,1
16,Neal Maupay,F,6.0,Jan 1,BHA,CHE,T 1-1,3.75,90,1
17,Neal Maupay,F,6.0,Dec 28,BHA,BOU,W 2-0,15.25,90,1
18,Neal Maupay,F,6.0,Dec 26,BHA,@TOT,L 1-2,1.25,22,0
19,Neal Maupay,F,6.0,Dec 21,BHA,SHU,L 0-1,4.0,90,1
20,Neal Maupay,F,6.0,Dec 16,BHA,@CRY,T 1-1,13.35,90,1
21,Neal Maupay,F,6.0,Dec 8,BHA,WOL,T 2-2,19.25,90,1
22,Neal Maupay,F,6.0,Dec 5,BHA,@ARS,W 2-1,16.05,90,1
23,Neal Maupay,F,6.0,Nov 30,BHA,@LIV,L 1-2,1.0,14,0
24,Neal Maupay,F,6.0,Nov 23,BHA,LEI,L 0-2,4.5,90,1
25,Neal Maupay,F,6.0,Nov 10,BHA,@MUN,L 1-3,3.5,90,1
26,Neal Maupay,F,6.0,Nov 2,BHA,NOR,W 2-0,7.25,90,1
27,Neal Maupay,F,6.0,Oct 26,BHA,EVE,W 3-2,17.25,90,1
28,Neal Maupay,F,6.0,Oct 19,BHA,@AVL,L 1-2,8.85,81,1
29,Neal Maupay,F,6.0,Oct 5,BHA,TOT,W 3-0,18.5,90,1
30,Neal Maupay,F,6.0,Sep 28,BHA,@CHE,L 0-2,3.25,79,1
31,Neal Maupay,F,6.0,Sep 21,BHA,@NEW,T 0-0,5.25,82,1
32,Neal Maupay,F,6.0,Sep 14,BHA,BUR,T 1-1,12.5,84,1
33,Neal Maupay,F,6.0,Aug 31,BHA,@MCI,L 0-4,4.5,66,1
34,Neal Maupay,F,6.0,Aug 24,BHA,SOU,L 0-2,6.25,74,1
35,Neal Maupay,F,6.0,Aug 17,BHA,WHU,T 1-1,3.25,23,0
36,Neal Maupay,F,6.0,Aug 10,BHA,@WAT,W 3-0,12.0,26,0
0,Glenn Murray,F,6.0,Jul 26,BHA,@BUR,W 2-1,0.5,1,0
1,Glenn Murray,F,6.0,Jul 20,BHA,NEW,T 0-0,0.5,17,0
2,Glenn Murray,F,6.0,Jul 16,BHA,@SOU,T 1-1,9.45,59,1
3,Glenn Murray,F,6.0,Jun 23,BHA,@LEI,T 0-0,1.5,8,0
4,Glenn Murray,F,6.0,Feb 29,BHA,CRY,L 0-1,1.0,24,0
5,Glenn Murray,F,6.0,Feb 22,BHA,@SHU,T 1-1,4.05,75,1
6,Glenn Murray,F,6.0,Feb 8,BHA,WAT,T 1-1,6.75,90,1
7,Glenn Murray,F,6.0,Feb 1,BHA,@WHU,T 3-3,15.95,90,1
8,Glenn Murray,F,6.0,Jan 18,BHA,AVL,T 1-1,1.0,9,0
9,Glenn Murray,F,6.0,Jan 11,BHA,@EVE,L 0-1,2.75,18,0
10,Glenn Murray,F,6.0,Dec 28,BHA,BOU,W 2-0,2.0,1,0
11,Glenn Murray,F,6.0,Dec 21,BHA,SHU,L 0-1,2.5,45,0
12,Glenn Murray,F,6.0,Dec 8,BHA,WOL,T 2-2,0.75,22,0
13,Glenn Murray,F,6.0,Nov 23,BHA,LEI,L 0-2,1.0,7,0
14,Glenn Murray,F,6.0,Nov 10,BHA,@MUN,L 1-3,1.5,45,0
15,Glenn Murray,F,6.0,Oct 26,BHA,EVE,W 3-2,1.6,10,0
16,Glenn Murray,F,6.0,Oct 5,BHA,TOT,W 3-0,0.5,1,0
17,Glenn Murray,F,6.0,Sep 28,BHA,@CHE,L 0-2,0.0,11,0
18,Glenn Murray,F,6.0,Sep 14,BHA,BUR,T 1-1,5.05,80,1
19,Glenn Murray,F,6.0,Aug 31,BHA,@MCI,L 0-4,1.25,23,0
20,Glenn Murray,F,6.0,Aug 24,BHA,SOU,L 0-2,2.25,16,0
21,Glenn Murray,F,6.0,Aug 17,BHA,WHU,T 1-1,4.25,74,1
22,Glenn Murray,F,6.0,Aug 10,BHA,@WAT,W 3-0,3.25,64,1
0,Aaron Connolly,F,6.0,Jul 26,BHA,@BUR,W 2-1,14.75,89,1
